group_id,paths
13,data/standardized_jpg/wukong/train/nature/001113.jpg|data/standardized_jpg/wukong/train/nature/001076.jpg
14,data/standardized_jpg/wukong/train/nature/001926.jpg|data/standardized_jpg/wukong/train/nature/001845.jpg|data/standardized_jpg/wukong/train/nature/001676.jpg|data/standardized_jpg/wukong/train/nature/001064.jpg|data/standardized_jpg/wukong/train/nature/001014.jpg|data/standardized_jpg/wukong/train/nature/000900.jpg|data/standardized_jpg/wukong/train/nature/000884.jpg|data/standardized_jpg/wukong/train/nature/000398.jpg|data/standardized_jpg/wukong/train/nature/001253.jpg|data/standardized_jpg/wukong/train/nature/001080.jpg|data/standardized_jpg/wukong/train/ai/001313.jpg|data/standardized_jpg/wukong/train/ai/001630.jpg|data/standardized_jpg/wukong/val/nature/000001.jpg
15,data/standardized_jpg/wukong/train/nature/001098.jpg|data/standardized_jpg/wukong/val/nature/000202.jpg
16,data/standardized_jpg/wukong/train/nature/000386.jpg|data/standardized_jpg/wukong/train/ai/001495.jpg
17,data/standardized_jpg/wukong/train/nature/000392.jpg|data/standardized_jpg/wukong/train/nature/000512.jpg|data/standardized_jpg/wukong/val/nature/000471.jpg
18,data/standardized_jpg/wukong/train/nature/001701.jpg|data/standardized_jpg/wukong/train/nature/001032.jpg|data/standardized_jpg/wukong/train/ai/000806.jpg|data/standardized_jpg/wukong/train/ai/001771.jpg|data/standardized_jpg/wukong/train/ai/000887.jpg
19,data/standardized_jpg/wukong/train/nature/001501.jpg|data/standardized_jpg/wukong/val/nature/000028.jpg
20,data/standardized_jpg/wukong/train/nature/000151.jpg|data/standardized_jpg/wukong/val/nature/000174.jpg
21,data/standardized_jpg/wukong/train/nature/001298.jpg|data/standardized_jpg/wukong/val/nature/000116.jpg
22,data/standardized_jpg/wukong/train/nature/001065.jpg|data/standardized_jpg/wukong/train/ai/001131.jpg
23,data/standardized_jpg/wukong/train/nature/001703.jpg|data/standardized_jpg/wukong/train/ai/001742.jpg
24,data/standardized_jpg/wukong/train/nature/000421.jpg|data/standardized_jpg/wukong/train/ai/000021.jpg
25,data/standardized_jpg/wukong/train/nature/000435.jpg|data/standardized_jpg/wukong/train/nature/001953.jpg|data/standardized_jpg/wukong/train/nature/000990.jpg|data/standardized_jpg/wukong/train/nature/001486.jpg|data/standardized_jpg/wukong/train/nature/001446.jpg|data/standardized_jpg/wukong/train/ai/001139.jpg|data/standardized_jpg/wukong/train/ai/001009.jpg|data/standardized_jpg/wukong/train/ai/001520.jpg|data/standardized_jpg/wukong/train/ai/001056.jpg|data/standardized_jpg/wukong/val/nature/000375.jpg
26,data/standardized_jpg/wukong/train/nature/001930.jpg|data/standardized_jpg/wukong/train/nature/001659.jpg
27,data/standardized_jpg/wukong/train/nature/001887.jpg|data/standardized_jpg/wukong/train/nature/000450.jpg
28,data/standardized_jpg/wukong/train/nature/001878.jpg|data/standardized_jpg/wukong/train/nature/001806.jpg
29,data/standardized_jpg/wukong/train/nature/001844.jpg|data/standardized_jpg/wukong/train/nature/000919.jpg|data/standardized_jpg/wukong/train/ai/000476.jpg
30,data/standardized_jpg/wukong/train/nature/000781.jpg|data/standardized_jpg/wukong/train/nature/001316.jpg|data/standardized_jpg/wukong/train/nature/000331.jpg|data/standardized_jpg/wukong/train/nature/001438.jpg|data/standardized_jpg/wukong/train/nature/001389.jpg|data/standardized_jpg/wukong/train/nature/000274.jpg|data/standardized_jpg/wukong/train/nature/001814.jpg|data/standardized_jpg/wukong/train/nature/001330.jpg|data/standardized_jpg/wukong/train/nature/001281.jpg|data/standardized_jpg/wukong/train/ai/001945.jpg|data/standardized_jpg/wukong/train/ai/001377.jpg|data/standardized_jpg/wukong/train/ai/001793.jpg|data/standardized_jpg/wukong/train/ai/001625.jpg|data/standardized_jpg/wukong/train/ai/001948.jpg|data/standardized_jpg/wukong/train/ai/001380.jpg|data/standardized_jpg/wukong/train/ai/001899.jpg|data/standardized_jpg/wukong/val/nature/000460.jpg|data/standardized_jpg/wukong/val/nature/000299.jpg|data/standardized_jpg/wukong/val/nature/000267.jpg|data/standardized_jpg/wukong/val/nature/000473.jpg
31,data/standardized_jpg/wukong/train/nature/001474.jpg|data/standardized_jpg/wukong/train/nature/001414.jpg|data/standardized_jpg/wukong/train/nature/000053.jpg|data/standardized_jpg/wukong/train/nature/000662.jpg|data/standardized_jpg/wukong/train/nature/000717.jpg|data/standardized_jpg/wukong/train/nature/001681.jpg|data/standardized_jpg/wukong/train/ai/000999.jpg|data/standardized_jpg/wukong/train/ai/001463.jpg|data/standardized_jpg/wukong/train/ai/001274.jpg|data/standardized_jpg/wukong/train/ai/001950.jpg
32,data/standardized_jpg/wukong/train/nature/001689.jpg|data/standardized_jpg/wukong/train/nature/000586.jpg|data/standardized_jpg/wukong/val/nature/000411.jpg
33,data/standardized_jpg/wukong/train/nature/000391.jpg|data/standardized_jpg/wukong/train/nature/001188.jpg
34,data/standardized_jpg/wukong/train/nature/000420.jpg|data/standardized_jpg/wukong/train/nature/000720.jpg|data/standardized_jpg/wukong/train/nature/000912.jpg|data/standardized_jpg/wukong/val/nature/000134.jpg|data/standardized_jpg/wukong/val/nature/000294.jpg
35,data/standardized_jpg/wukong/train/nature/000187.jpg|data/standardized_jpg/wukong/val/nature/000232.jpg
36,data/standardized_jpg/wukong/train/nature/001538.jpg|data/standardized_jpg/wukong/train/nature/000641.jpg|data/standardized_jpg/wukong/val/ai/000431.jpg
37,data/standardized_jpg/wukong/train/nature/000197.jpg|data/standardized_jpg/wukong/train/nature/000074.jpg|data/standardized_jpg/wukong/train/nature/000377.jpg|data/standardized_jpg/wukong/train/ai/000155.jpg|data/standardized_jpg/wukong/val/nature/000064.jpg
38,data/standardized_jpg/wukong/train/nature/001074.jpg|data/standardized_jpg/wukong/train/nature/000295.jpg|data/standardized_jpg/wukong/train/nature/001150.jpg|data/standardized_jpg/wukong/train/nature/001866.jpg|data/standardized_jpg/wukong/train/nature/000986.jpg|data/standardized_jpg/wukong/train/nature/001657.jpg|data/standardized_jpg/wukong/train/nature/001917.jpg|data/standardized_jpg/wukong/train/ai/001623.jpg|data/standardized_jpg/wukong/train/ai/001743.jpg|data/standardized_jpg/wukong/train/ai/000705.jpg|data/standardized_jpg/wukong/train/ai/001394.jpg|data/standardized_jpg/wukong/train/ai/001125.jpg|data/standardized_jpg/wukong/val/nature/000342.jpg
39,data/standardized_jpg/wukong/train/nature/001855.jpg|data/standardized_jpg/wukong/train/nature/001077.jpg|data/standardized_jpg/wukong/train/nature/001964.jpg|data/standardized_jpg/wukong/train/nature/000666.jpg|data/standardized_jpg/wukong/train/ai/001789.jpg|data/standardized_jpg/wukong/train/ai/001622.jpg|data/standardized_jpg/wukong/train/ai/000854.jpg
40,data/standardized_jpg/wukong/train/nature/000034.jpg|data/standardized_jpg/wukong/train/nature/000694.jpg|data/standardized_jpg/wukong/train/nature/001635.jpg|data/standardized_jpg/wukong/train/ai/000091.jpg|data/standardized_jpg/wukong/train/ai/000923.jpg
41,data/standardized_jpg/wukong/train/nature/001868.jpg|data/standardized_jpg/wukong/val/nature/000144.jpg
42,data/standardized_jpg/wukong/train/nature/001854.jpg|data/standardized_jpg/wukong/train/nature/001495.jpg
43,data/standardized_jpg/wukong/train/nature/001101.jpg|data/standardized_jpg/wukong/train/nature/001946.jpg|data/standardized_jpg/wukong/train/ai/000040.jpg
44,data/standardized_jpg/wukong/train/nature/000579.jpg|data/standardized_jpg/wukong/train/nature/000916.jpg|data/standardized_jpg/wukong/val/nature/000184.jpg
45,data/standardized_jpg/wukong/train/nature/000545.jpg|data/standardized_jpg/wukong/train/nature/001230.jpg
46,data/standardized_jpg/wukong/train/nature/001129.jpg|data/standardized_jpg/wukong/train/nature/000520.jpg
47,data/standardized_jpg/wukong/train/nature/001049.jpg|data/standardized_jpg/wukong/train/ai/001034.jpg|data/standardized_jpg/wukong/val/nature/000079.jpg
48,data/standardized_jpg/wukong/train/nature/001511.jpg|data/standardized_jpg/wukong/train/nature/001498.jpg|data/standardized_jpg/wukong/train/nature/000923.jpg
49,data/standardized_jpg/wukong/train/nature/001249.jpg|data/standardized_jpg/wukong/train/ai/001555.jpg
50,data/standardized_jpg/wukong/train/nature/001856.jpg|data/standardized_jpg/wukong/train/nature/001530.jpg|data/standardized_jpg/wukong/train/ai/000902.jpg
51,data/standardized_jpg/wukong/train/nature/000779.jpg|data/standardized_jpg/wukong/train/nature/000858.jpg|data/standardized_jpg/wukong/train/nature/001956.jpg|data/standardized_jpg/wukong/train/ai/000095.jpg|data/standardized_jpg/wukong/train/ai/000920.jpg
52,data/standardized_jpg/wukong/train/nature/001315.jpg|data/standardized_jpg/wukong/train/nature/000735.jpg
53,data/standardized_jpg/wukong/train/nature/000792.jpg|data/standardized_jpg/wukong/train/nature/000287.jpg|data/standardized_jpg/wukong/train/nature/000057.jpg|data/standardized_jpg/wukong/train/nature/000652.jpg|data/standardized_jpg/wukong/train/nature/001491.jpg|data/standardized_jpg/wukong/val/nature/000360.jpg|data/standardized_jpg/wukong/val/ai/000344.jpg|data/standardized_jpg/wukong/val/ai/000097.jpg
54,data/standardized_jpg/wukong/train/nature/001664.jpg|data/standardized_jpg/wukong/train/nature/000451.jpg
55,data/standardized_jpg/wukong/train/nature/001704.jpg|data/standardized_jpg/wukong/train/nature/000293.jpg
56,data/standardized_jpg/wukong/train/nature/000426.jpg|data/standardized_jpg/wukong/train/nature/001421.jpg|data/standardized_jpg/wukong/val/nature/000111.jpg
57,data/standardized_jpg/wukong/train/nature/000618.jpg|data/standardized_jpg/wukong/val/ai/000209.jpg
58,data/standardized_jpg/wukong/train/nature/001039.jpg|data/standardized_jpg/wukong/train/nature/000212.jpg
59,data/standardized_jpg/wukong/train/nature/001978.jpg|data/standardized_jpg/wukong/train/nature/001227.jpg|data/standardized_jpg/wukong/train/ai/001228.jpg|data/standardized_jpg/wukong/val/ai/000249.jpg
60,data/standardized_jpg/wukong/train/nature/001788.jpg|data/standardized_jpg/wukong/train/nature/000051.jpg|data/standardized_jpg/wukong/train/ai/000850.jpg
61,data/standardized_jpg/wukong/train/nature/000093.jpg|data/standardized_jpg/wukong/val/nature/000392.jpg
62,data/standardized_jpg/wukong/train/nature/001831.jpg|data/standardized_jpg/wukong/train/ai/001227.jpg
63,data/standardized_jpg/wukong/train/nature/001602.jpg|data/standardized_jpg/wukong/train/nature/001655.jpg|data/standardized_jpg/wukong/train/nature/000004.jpg|data/standardized_jpg/wukong/train/nature/000404.jpg|data/standardized_jpg/wukong/train/ai/001589.jpg
64,data/standardized_jpg/wukong/train/nature/001548.jpg|data/standardized_jpg/wukong/train/nature/001280.jpg|data/standardized_jpg/wukong/val/nature/000037.jpg
65,data/standardized_jpg/wukong/train/nature/000640.jpg|data/standardized_jpg/wukong/train/nature/000491.jpg|data/standardized_jpg/wukong/val/ai/000241.jpg
66,data/standardized_jpg/wukong/train/nature/000522.jpg|data/standardized_jpg/wukong/val/nature/000030.jpg
67,data/standardized_jpg/wukong/train/nature/001417.jpg|data/standardized_jpg/wukong/train/ai/001014.jpg|data/standardized_jpg/wukong/train/ai/001226.jpg|data/standardized_jpg/wukong/train/ai/001430.jpg
68,data/standardized_jpg/wukong/train/nature/000325.jpg|data/standardized_jpg/wukong/train/nature/000271.jpg
69,data/standardized_jpg/wukong/train/nature/000696.jpg|data/standardized_jpg/wukong/train/nature/000136.jpg
70,data/standardized_jpg/wukong/train/nature/001598.jpg|data/standardized_jpg/wukong/train/nature/000978.jpg
71,data/standardized_jpg/wukong/train/nature/000321.jpg|data/standardized_jpg/wukong/train/ai/001103.jpg
72,data/standardized_jpg/wukong/train/nature/001374.jpg|data/standardized_jpg/wukong/train/nature/001034.jpg
73,data/standardized_jpg/wukong/train/nature/001604.jpg|data/standardized_jpg/wukong/train/nature/000446.jpg
74,data/standardized_jpg/wukong/train/nature/001957.jpg|data/standardized_jpg/wukong/val/ai/000425.jpg
75,data/standardized_jpg/wukong/train/nature/000888.jpg|data/standardized_jpg/wukong/train/nature/001492.jpg
76,data/standardized_jpg/wukong/train/nature/001996.jpg|data/standardized_jpg/wukong/train/nature/000106.jpg|data/standardized_jpg/wukong/val/nature/000445.jpg|data/standardized_jpg/wukong/val/ai/000333.jpg
77,data/standardized_jpg/wukong/train/nature/000478.jpg|data/standardized_jpg/wukong/train/nature/000927.jpg|data/standardized_jpg/wukong/train/nature/001444.jpg
78,data/standardized_jpg/wukong/train/nature/000530.jpg|data/standardized_jpg/wukong/train/nature/001678.jpg|data/standardized_jpg/wukong/train/ai/000060.jpg
79,data/standardized_jpg/wukong/train/nature/001362.jpg|data/standardized_jpg/wukong/train/nature/001155.jpg|data/standardized_jpg/wukong/val/nature/000343.jpg
80,data/standardized_jpg/wukong/train/nature/001808.jpg|data/standardized_jpg/wukong/train/ai/000793.jpg|data/standardized_jpg/wukong/val/nature/000095.jpg|data/standardized_jpg/wukong/val/nature/000451.jpg
81,data/standardized_jpg/wukong/train/nature/001622.jpg|data/standardized_jpg/wukong/train/nature/000260.jpg
82,data/standardized_jpg/wukong/train/nature/001346.jpg|data/standardized_jpg/wukong/train/nature/001182.jpg|data/standardized_jpg/wukong/train/ai/000597.jpg|data/standardized_jpg/wukong/train/ai/001021.jpg|data/standardized_jpg/wukong/train/ai/001444.jpg|data/standardized_jpg/wukong/val/nature/000321.jpg
83,data/standardized_jpg/wukong/train/nature/000070.jpg|data/standardized_jpg/wukong/train/ai/001580.jpg
84,data/standardized_jpg/wukong/train/nature/000918.jpg|data/standardized_jpg/wukong/train/ai/000864.jpg
85,data/standardized_jpg/wukong/train/nature/001958.jpg|data/standardized_jpg/wukong/train/nature/001653.jpg|data/standardized_jpg/wukong/train/nature/000570.jpg
86,data/standardized_jpg/wukong/train/nature/001794.jpg|data/standardized_jpg/wukong/train/nature/001580.jpg
87,data/standardized_jpg/wukong/train/nature/001233.jpg|data/standardized_jpg/wukong/train/nature/000776.jpg
88,data/standardized_jpg/wukong/train/nature/000339.jpg|data/standardized_jpg/wukong/val/nature/000032.jpg
89,data/standardized_jpg/wukong/train/nature/001807.jpg|data/standardized_jpg/wukong/val/ai/000428.jpg
90,data/standardized_jpg/wukong/train/nature/001768.jpg|data/standardized_jpg/wukong/train/ai/001750.jpg|data/standardized_jpg/wukong/val/ai/000065.jpg
91,data/standardized_jpg/wukong/train/nature/001998.jpg|data/standardized_jpg/wukong/train/nature/001584.jpg
92,data/standardized_jpg/wukong/train/nature/001026.jpg|data/standardized_jpg/wukong/train/ai/000407.jpg
93,data/standardized_jpg/wukong/train/nature/001556.jpg|data/standardized_jpg/wukong/train/nature/000987.jpg
94,data/standardized_jpg/wukong/train/nature/000670.jpg|data/standardized_jpg/wukong/train/nature/000075.jpg
95,data/standardized_jpg/wukong/train/nature/001624.jpg|data/standardized_jpg/wukong/train/nature/000048.jpg
96,data/standardized_jpg/wukong/train/nature/001803.jpg|data/standardized_jpg/wukong/val/ai/000488.jpg
97,data/standardized_jpg/wukong/train/nature/000922.jpg|data/standardized_jpg/wukong/val/nature/000426.jpg
98,data/standardized_jpg/wukong/train/nature/001786.jpg|data/standardized_jpg/wukong/train/ai/000573.jpg
99,data/standardized_jpg/wukong/train/nature/000673.jpg|data/standardized_jpg/wukong/train/ai/000018.jpg|data/standardized_jpg/wukong/train/ai/000646.jpg|data/standardized_jpg/wukong/val/ai/000307.jpg
100,data/standardized_jpg/wukong/train/nature/001545.jpg|data/standardized_jpg/wukong/train/ai/000880.jpg
101,data/standardized_jpg/wukong/train/nature/001747.jpg|data/standardized_jpg/wukong/train/ai/000751.jpg
102,data/standardized_jpg/wukong/train/nature/000061.jpg|data/standardized_jpg/wukong/train/nature/001696.jpg
103,data/standardized_jpg/wukong/train/nature/001395.jpg|data/standardized_jpg/wukong/train/ai/000703.jpg
104,data/standardized_jpg/wukong/train/nature/000060.jpg|data/standardized_jpg/wukong/train/nature/000164.jpg
105,data/standardized_jpg/wukong/train/nature/001949.jpg|data/standardized_jpg/wukong/val/ai/000489.jpg
106,data/standardized_jpg/wukong/train/nature/000470.jpg|data/standardized_jpg/wukong/val/nature/000230.jpg|data/standardized_jpg/wukong/val/nature/000102.jpg
107,data/standardized_jpg/wukong/train/nature/000841.jpg|data/standardized_jpg/wukong/train/ai/001464.jpg
108,data/standardized_jpg/wukong/train/nature/001593.jpg|data/standardized_jpg/wukong/train/ai/000797.jpg
109,data/standardized_jpg/wukong/train/nature/001912.jpg|data/standardized_jpg/wukong/val/nature/000434.jpg
110,data/standardized_jpg/wukong/train/nature/000204.jpg|data/standardized_jpg/wukong/train/nature/001525.jpg
111,data/standardized_jpg/wukong/train/nature/000364.jpg|data/standardized_jpg/wukong/train/ai/001604.jpg
112,data/standardized_jpg/wukong/train/nature/001050.jpg|data/standardized_jpg/wukong/val/ai/000413.jpg
113,data/standardized_jpg/wukong/train/nature/001733.jpg|data/standardized_jpg/wukong/train/ai/001918.jpg|data/standardized_jpg/wukong/train/ai/001828.jpg
114,data/standardized_jpg/wukong/train/nature/001848.jpg|data/standardized_jpg/wukong/train/ai/001448.jpg
115,data/standardized_jpg/wukong/train/nature/001690.jpg|data/standardized_jpg/wukong/train/ai/001471.jpg|data/standardized_jpg/wukong/val/nature/000400.jpg
116,data/standardized_jpg/wukong/train/nature/001337.jpg|data/standardized_jpg/wukong/val/nature/000337.jpg
117,data/standardized_jpg/wukong/train/nature/001685.jpg|data/standardized_jpg/wukong/train/ai/001529.jpg
118,data/standardized_jpg/wukong/train/nature/000610.jpg|data/standardized_jpg/wukong/val/nature/000371.jpg
119,data/standardized_jpg/wukong/train/nature/001532.jpg|data/standardized_jpg/wukong/val/nature/000374.jpg
120,data/standardized_jpg/wukong/train/nature/001693.jpg|data/standardized_jpg/wukong/val/nature/000239.jpg
121,data/standardized_jpg/wukong/train/nature/001321.jpg|data/standardized_jpg/wukong/val/nature/000335.jpg
122,data/standardized_jpg/wukong/train/ai/001474.jpg|data/standardized_jpg/wukong/train/ai/001260.jpg|data/standardized_jpg/wukong/val/ai/000457.jpg
123,data/standardized_jpg/wukong/train/ai/001925.jpg|data/standardized_jpg/wukong/val/nature/000225.jpg
124,data/standardized_jpg/wukong/train/ai/001738.jpg|data/standardized_jpg/wukong/train/ai/001279.jpg
125,data/standardized_jpg/wukong/train/ai/001561.jpg|data/standardized_jpg/wukong/val/ai/000402.jpg
126,data/standardized_jpg/wukong/train/ai/001831.jpg|data/standardized_jpg/wukong/val/nature/000476.jpg
127,data/standardized_jpg/wukong/train/ai/001002.jpg|data/standardized_jpg/wukong/val/ai/000317.jpg
128,data/standardized_jpg/wukong/train/ai/001570.jpg|data/standardized_jpg/wukong/val/nature/000096.jpg|data/standardized_jpg/wukong/val/ai/000016.jpg
129,data/standardized_jpg/wukong/train/ai/001203.jpg|data/standardized_jpg/wukong/train/ai/001801.jpg|data/standardized_jpg/wukong/train/ai/001492.jpg|data/standardized_jpg/wukong/val/ai/000362.jpg
130,data/standardized_jpg/wukong/train/ai/001541.jpg|data/standardized_jpg/wukong/train/ai/001747.jpg
131,data/standardized_jpg/wukong/train/ai/000715.jpg|data/standardized_jpg/wukong/val/ai/000368.jpg
132,data/standardized_jpg/wukong/train/ai/001813.jpg|data/standardized_jpg/wukong/train/ai/000576.jpg
133,data/standardized_jpg/wukong/train/ai/000310.jpg|data/standardized_jpg/wukong/val/ai/000129.jpg
134,data/standardized_jpg/wukong/train/ai/001595.jpg|data/standardized_jpg/wukong/train/ai/000567.jpg
135,data/standardized_jpg/wukong/train/ai/000076.jpg|data/standardized_jpg/wukong/val/ai/000250.jpg
136,data/standardized_jpg/wukong/train/ai/000049.jpg|data/standardized_jpg/wukong/train/ai/001687.jpg
137,data/standardized_jpg/wukong/train/ai/000239.jpg|data/standardized_jpg/wukong/train/ai/000238.jpg
138,data/standardized_jpg/wukong/train/ai/000993.jpg|data/standardized_jpg/wukong/val/nature/000295.jpg
139,data/standardized_jpg/wukong/train/ai/001521.jpg|data/standardized_jpg/wukong/val/nature/000463.jpg
140,data/standardized_jpg/wukong/train/ai/001121.jpg|data/standardized_jpg/wukong/val/nature/000058.jpg
141,data/standardized_jpg/wukong/val/nature/000152.jpg|data/standardized_jpg/wukong/val/nature/000457.jpg
142,data/standardized_jpg/wukong/val/nature/000045.jpg|data/standardized_jpg/wukong/val/nature/000366.jpg
143,data/standardized_jpg/wukong/val/nature/000138.jpg|data/standardized_jpg/wukong/val/nature/000161.jpg
144,data/standardized_jpg/wukong/val/nature/000098.jpg|data/standardized_jpg/wukong/val/nature/000310.jpg
