id,created_at,filename,stored_path,mime_type,width,height,prediction,prob_ai,prob_nature,confidence,source,inference_time_ms,model_version,ground_truth_label,generator_label,file_size,blur_score
204,2025-10-29T09:50:58.048944+00:00,004232.jpg,e9bf6e117e2d41659d5076f78c56f233.jpg,image/jpeg,512,512,nature,0.2700231075286865,0.7299768924713135,0.7299768924713135,upload,36.33283299859613,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,57115,0.020151459937002146
203,2025-10-29T09:50:49.555017+00:00,004188.jpg,c579bc1071614a37aaa38634cdcecab2.jpg,image/jpeg,512,512,nature,0.2754098176956177,0.7245901823043823,0.7245901823043823,upload,34.61833400069736,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,40598,0.018253565769569546
199,2025-10-29T09:50:03.168268+00:00,000104.jpg,80fd7db8bf5a49fc9461a7323a5a2baf.jpg,image/jpeg,512,512,nature,0.1951378583908081,0.8048621416091919,0.8048621416091919,upload,41.65833300066879,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,46807,0.023514721440333945
198,2025-10-29T09:49:56.611331+00:00,000062.jpg,3d7f348af82e4222a9854033c7b4e44f.jpg,image/jpeg,512,512,nature,0.40716519951820374,0.5928347110748291,0.5928347110748291,upload,41.595582999434555,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,46853,0.014413167916092219
197,2025-10-29T09:49:40.261782+00:00,000165.jpg,439e902ce5dc4b248bd157fad6d45280.jpg,image/jpeg,512,512,nature,0.3786975145339966,0.6213024258613586,0.6213024258613586,upload,32.18754100089427,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,49571,0.012770484475528492
195,2025-10-29T09:48:06.414586+00:00,949d5ae7ee704f22bab5d3bc5b2ac270.jpg,20ba75011d1d44c0a2f31a906b5c4d17.jpg,image/jpeg,512,512,nature,0.4727010726928711,0.5272989273071289,0.5272989273071289,upload,36.186042001645546,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,34197,0.008947379916321998
194,2025-10-29T09:47:49.898494+00:00,image-14.jpg,59d8b9fb6da1493784074cb9f7e38833.jpg,image/jpeg,178,218,nature,0.2867853045463562,0.7132146954536438,0.7132146954536438,upload,32.60883300026762,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,8101,0.09571956398269028
193,2025-10-29T09:47:44.898031+00:00,image-9.jpg,3d290eaba8ea4c128540f7c74c03681f.jpg,image/jpeg,178,218,nature,0.07707903534173965,0.9229210019111633,0.9229210019111633,upload,26.35345800081268,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,7156,0.07414962273951947
192,2025-10-29T09:47:39.534226+00:00,image-8.jpg,c7c79ff2838342d9ba8ad7dbc5f505dd.jpg,image/jpeg,178,218,nature,0.04425213858485222,0.9557479023933411,0.9557479023933411,upload,29.490917000657646,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,7318,0.07364179152745523
190,2025-10-29T09:47:24.403874+00:00,image-7.jpg,a7c880f363e442bba993587f239463e0.jpg,image/jpeg,178,218,nature,0.06522515416145325,0.9347748756408691,0.9347748756408691,upload,32.92070800307556,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,8167,0.07681722725168823
186,2025-10-29T09:41:59.046410+00:00,image.jpg,7f3e91ea8ebd4023a66f52b7951f9519.jpg,image/jpeg,178,218,nature,0.06848129630088806,0.9315186738967896,0.9315186738967896,upload,190.82808299936005,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,6902,0.0737050556744706
185,2025-10-29T09:29:58.224417+00:00,image-14.jpg,f7350be90a104f38840ef26104beb258.jpg,image/jpeg,178,218,nature,0.2867853045463562,0.7132146954536438,0.7132146954536438,upload,34.16045799895073,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,8101,0.09571956398269028
176,2025-10-29T09:09:39.370297+00:00,image-10.jpg,3b46348058a94ec6913309ba2a06b35e.jpg,image/jpeg,178,218,nature,0.2616783380508423,0.7383216023445129,0.7383216023445129,upload,38.87808299987228,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,7373,0.06718611988656921
175,2025-10-29T09:09:34.563864+00:00,image-9.jpg,57243f67b26c4c8fbf00ca843c7175c1.jpg,image/jpeg,178,218,nature,0.13373133540153503,0.8662686944007874,0.8662686944007874,upload,44.62658400007058,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,7156,0.07414962273951947
174,2025-10-29T09:09:29.992619+00:00,image-8.jpg,4b789b8537224d409790bb290a535ae6.jpg,image/jpeg,178,218,nature,0.32729005813598633,0.6727099418640137,0.6727099418640137,upload,36.12674999749288,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,7318,0.07364179152745523
169,2025-10-29T08:53:37.817011+00:00,image-11.jpg,6b2da5aa532540f0a85e478a33061caa.jpg,image/jpeg,178,218,nature,0.06996287405490875,0.9300372004508972,0.9300372004508972,upload,31.076584000402363,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,4880,0.028402873364581374
168,2025-10-29T08:53:33.086301+00:00,image-13.jpg,ba853ac09c3b41ed80564bb0f91a19d9.jpg,image/jpeg,178,218,nature,0.2525577247142792,0.7474423050880432,0.7474423050880432,upload,33.07804200085229,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,7052,0.07032830656229093
167,2025-10-29T08:53:23.719221+00:00,image.jpg,c22f1cc424684179ac9d21c7f383fe80.jpg,image/jpeg,178,218,nature,0.22885212302207947,0.7711478471755981,0.7711478471755981,upload,46.362083001440624,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,6902,0.0737050556744706
155,2025-10-17T11:31:50.180208+00:00,5812.jpg,232b8a5cf46c4149beb01dd63b0ca977.jpg,image/jpeg,512,512,nature,0.18025623261928558,0.819743812084198,0.819743812084198,upload,32.02379100002872,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,44849,0.014316110049977022
154,2025-10-17T11:31:45.297488+00:00,5753.jpg,a446d3cdb7e14e0aa8df506fda0393a1.jpg,image/jpeg,512,512,nature,0.04343537986278534,0.9565646648406982,0.9565646648406982,upload,24.443375000032574,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,32822,0.008809437471277574
153,2025-10-17T11:31:41.501714+00:00,5718.jpg,996e6175059649b3840df900ba326930.jpg,image/jpeg,512,512,nature,0.07774528861045837,0.922254741191864,0.922254741191864,upload,31.980458000020917,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,31768,0.006947954963235294
152,2025-10-17T11:31:37.394347+00:00,5705.jpg,50204566df304f4c9d8064849df8c395.jpg,image/jpeg,512,512,nature,0.28909069299697876,0.7109093070030212,0.7109093070030212,upload,26.007999999933418,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,106922,0.07409147374770221
150,2025-10-17T11:31:22.127651+00:00,2875.jpg,208d0c64a6ec4006b38911f3a84c5e1a.jpg,image/jpeg,512,512,nature,0.19196940958499908,0.8080305457115173,0.8080305457115173,upload,40.89733299997533,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,44176,0.01697519339767157
148,2025-10-17T11:31:10.824172+00:00,3145.jpg,26e519a683674390bd3b43d1ea0138c9.jpg,image/jpeg,512,512,nature,0.175922691822052,0.8240772485733032,0.8240772485733032,upload,30.262417000017194,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,31176,0.007075306013518689
145,2025-10-17T11:30:46.547610+00:00,3663.jpg,8da34d7330c9482c8912a44ace27afdc.jpg,image/jpeg,512,512,nature,0.2055215686559677,0.7944783568382263,0.7944783568382263,upload,25.11091700000634,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,58916,0.028731506946040136
140,2025-10-17T11:29:31.405063+00:00,3845.jpg,44b1c781118b4637a8c6335835a77a31.jpg,image/jpeg,512,512,nature,0.1690218299627304,0.8309781551361084,0.8309781551361084,upload,30.676332999973965,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,44713,0.03186465992647059
138,2025-10-17T11:29:03.124201+00:00,5691.jpg,92e6bc2538414029b378c4129f4daf7b.jpg,image/jpeg,512,512,nature,0.12772561609745026,0.8722743988037109,0.8722743988037109,upload,33.54070800003228,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,81113,0.039800292370366114
137,2025-10-17T11:28:58.839489+00:00,5719.jpg,549d68ea96e04f8eaa69ce090c567b12.jpg,image/jpeg,512,512,nature,0.17957454919815063,0.8204254508018494,0.8204254508018494,upload,27.98933400003989,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,66220,0.033408714743221504
136,2025-10-17T11:28:52.642675+00:00,5980.jpg,84c1cf02e47545bf90a396472b504a44.jpg,image/jpeg,512,512,nature,0.03691701218485832,0.963083028793335,0.963083028793335,upload,29.625834000057694,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,53602,0.024062751321231618
135,2025-10-17T11:28:41.236062+00:00,4009.jpg,905c56e394924bf09440f211142ad99e.jpg,image/jpeg,512,512,nature,0.3166094422340393,0.6833906173706055,0.6833906173706055,upload,32.148416000040925,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,38554,0.011209375718060662
132,2025-10-17T11:28:00.236599+00:00,2256.jpg,d08aa0d9cebf454b8e4cd6c6cbd91fcc.jpg,image/jpeg,512,512,nature,0.3609731197357178,0.6390268802642822,0.6390268802642822,upload,33.66116699999111,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,36551,0.01847656848383885
131,2025-10-17T11:27:51.874235+00:00,2247.jpg,04acf752ab6046fc87a8a44138f82094.jpg,image/jpeg,512,512,nature,0.2474355548620224,0.7525643706321716,0.7525643706321716,upload,22.455540999999357,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,63736,0.027738294414445464
128,2025-10-17T11:27:28.587895+00:00,2128.jpg,d386d7865f25440fb33cb38e79c9a964.jpg,image/jpeg,512,512,nature,0.21849457919597626,0.7815054059028625,0.7815054059028625,upload,26.53908400009186,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,42971,0.015320093491498162
127,2025-10-17T11:27:20.593068+00:00,2120.jpg,804663d97b9a4ecea344b8b8e1fdcef7.jpg,image/jpeg,512,512,nature,0.1183944121003151,0.8816056251525879,0.8816056251525879,upload,26.433958000041002,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,43432,0.013253470028147979
125,2025-10-17T11:27:07.519693+00:00,5997.jpg,88dad5b3997d4ddd957c09b8c0bb785d.jpg,image/jpeg,512,512,nature,0.12370828539133072,0.8762916922569275,0.8762916922569275,upload,40.443583999945076,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,76844,0.04327919155943628
124,2025-10-17T11:27:01.465665+00:00,5998.jpg,c204f8c96194461c96b1b279ca8f7806.jpg,image/jpeg,512,512,nature,0.11983101069927216,0.8801689743995667,0.8801689743995667,upload,31.822916000010082,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,74004,0.031272170122931986
121,2025-10-17T11:26:39.840819+00:00,2047.jpg,e929f9b94a024f4fb60553db19400669.jpg,image/jpeg,512,512,nature,0.4170737564563751,0.582926332950592,0.582926332950592,upload,30.973249999988184,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,72319,0.03264009064319087
120,2025-10-17T11:26:30.728945+00:00,2037.jpg,f48b2059838e48f983c1afbdbe17317f.jpg,image/jpeg,512,512,nature,0.48605817556381226,0.5139418244361877,0.5139418244361877,upload,32.71008300004041,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,40618,0.00879971373314951
116,2025-10-17T11:25:56.610727+00:00,5992.jpg,acc51cb5bfb4481da3814ca94dc216e5.jpg,image/jpeg,512,512,nature,0.12250456213951111,0.8774954080581665,0.8774954080581665,upload,26.11137499997085,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,50666,0.015217171463311887
115,2025-10-17T11:25:51.148828+00:00,5993.jpg,36320b740ea94dca905f917d73cd12f1.jpg,image/jpeg,512,512,nature,0.06957269459962845,0.9304273128509521,0.9304273128509521,upload,25.215375000016138,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,58411,0.024658861347273284
114,2025-10-17T11:25:41.980064+00:00,1981.jpg,52cf12f90ebd4d2ab21f3a97b834084c.jpg,image/jpeg,512,512,nature,0.42732593417167664,0.572674036026001,0.572674036026001,upload,30.749583999977403,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,50199,0.016819568708831188
113,2025-10-17T11:25:34.318529+00:00,1979.jpg,af729c8d0af24d0b8f49671573a6dc22.jpg,image/jpeg,512,512,nature,0.36167076230049133,0.6383291482925415,0.6383291482925415,upload,27.265250000027663,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,66419,0.022340138753255207
104,2025-10-17T10:58:48.313288+00:00,image-6.jpg,38ac3417f366439e837ae734a9a070d4.jpg,image/jpeg,178,218,nature,0.18457424640655518,0.8154256939888,0.8154256939888,upload,623.0199999990873,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,6031,0.07047130778917071
103,2025-10-17T10:48:01.441819+00:00,image-11.jpg,aa00c67af135478c8f6c5e60f7be59e8.jpg,image/jpeg,178,218,nature,0.041975561529397964,0.9580245018005371,0.9580245018005371,upload,199.87570800003596,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,4880,0.028402873364581374
102,2025-10-17T10:46:33.827267+00:00,image-9.jpg,aa0f86d4ca154760804e51d86784aa60.jpg,image/jpeg,178,218,nature,0.10913950949907303,0.8908604979515076,0.8908604979515076,upload,243.1655000000319,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,7156,0.07414962273951947
99,2025-10-17T10:26:59.508162+00:00,image-10.jpg,e87069c616d74e20ac463ffd2953832a.jpg,image/jpeg,178,218,nature,0.1897350549697876,0.8102649450302124,0.8102649450302124,upload,29.50129199962248,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,7373,0.06718611988656921
98,2025-10-17T10:26:47.692460+00:00,image-13.jpg,8ae0bb21b70b487dbc035f22e4d32dab.jpg,image/jpeg,178,218,nature,0.07898449897766113,0.9210155010223389,0.9210155010223389,upload,32.912541002588114,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,7052,0.07032830656229093
97,2025-10-17T10:26:42.632561+00:00,image.jpg,568ed50246fc42dd97e99511b896f659.jpg,image/jpeg,178,218,nature,0.09908609092235565,0.9009139537811279,0.9009139537811279,upload,30.593749997933628,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,6902,0.0737050556744706
96,2025-10-17T10:26:35.489249+00:00,image-14.jpg,d2f8d309f24541bf9387f33a3e3a2fe9.jpg,image/jpeg,178,218,nature,0.3163820803165436,0.6836179494857788,0.6836179494857788,upload,29.467374999512685,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,8101,0.09571956398269028
95,2025-10-17T10:26:30.847925+00:00,image-12.jpg,a9842c969c3c428f9c7896457bcac825.jpg,image/jpeg,178,218,nature,0.05531676486134529,0.9446832537651062,0.9446832537651062,upload,26.85958300207858,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,6788,0.04886771325373774
94,2025-10-17T10:26:25.493540+00:00,image-11.jpg,7d7d7dc80b0a42f080df5f9f3176cfd3.jpg,image/jpeg,178,218,nature,0.041975561529397964,0.9580245018005371,0.9580245018005371,upload,24.41395899950294,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,4880,0.028402873364581374
91,2025-10-17T10:26:01.808880+00:00,image-7.jpg,aa15db9a32264332ae5d82333ccf9f1e.jpg,image/jpeg,178,218,nature,0.09521421790122986,0.9047857522964478,0.9047857522964478,upload,27.599416000157362,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,8167,0.07681722725168823
85,2025-10-15T06:33:13.461251+00:00,2800.jpg,947e43a9fc384ef394f93ef79c321032.jpg,image/jpeg,512,512,nature,0.12037383019924164,0.8796262145042419,0.8796262145042419,upload,21.985958970617503,"{""model_name"": ""resnet18"", ""model_path"": ""models/regularized_training/regularized_general.pth"", ""checksum"": ""5f82e7df8cb0"", ""head"": ""seq_dropout""}",,,67527,0.026827449424594058
84,2025-10-15T06:33:07.858309+00:00,2783.jpg,0ae676c7361840a396d65d3d9c5401a0.jpg,image/jpeg,512,512,nature,0.26744064688682556,0.732559323310852,0.732559323310852,upload,24.303749960381538,"{""model_name"": ""resnet18"", ""model_path"": ""models/regularized_training/regularized_general.pth"", ""checksum"": ""5f82e7df8cb0"", ""head"": ""seq_dropout""}",,,60842,0.03836943682502298
