id,created_at,filename,stored_path,mime_type,width,height,prediction,prob_ai,prob_nature,confidence,source,inference_time_ms,model_version,ground_truth_label,generator_label,file_size,blur_score
201,2025-10-29T09:50:20.828930+00:00,000060.jpg,ad3ec7cbea724db58b94575ca932a5b4.jpg,image/jpeg,512,512,ai,0.8009551763534546,0.19904477894306183,0.8009551763534546,upload,47.07516700000269,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,46508,0.012551984599992341
200,2025-10-29T09:50:08.511597+00:00,000157.jpg,3bbc242524384fe180e87c2c987f3131.jpg,image/jpeg,512,512,ai,0.923318088054657,0.07668191939592361,0.923318088054657,upload,38.79912499905913,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,45120,0.018164331772748163
196,2025-10-29T09:49:10.622635+00:00,000109.jpg,e1eed776bd084acb86496773a68d062a.jpg,image/jpeg,512,512,ai,0.943118155002594,0.056881774216890335,0.943118155002594,upload,44.228249997104285,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,74342,0.02798189649394914
191,2025-10-29T09:47:32.672096+00:00,image-4.jpg,090a97e0ee6a4fb3ae1c8af5c6ae87c6.jpg,image/jpeg,1024,1024,ai,0.9849847555160522,0.015015246346592903,0.9849847555160522,upload,47.58995799784316,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,95268,0.02683531817267923
189,2025-10-29T09:46:59.528961+00:00,92a6faa20998457f8cb53b7effb4588b.jpg,202d547d386448bc8bb734eac2559ae4.jpg,image/jpeg,512,512,ai,0.7902705669403076,0.20972950756549835,0.7902705669403076,upload,50.84016600085306,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,78960,0.03580219044404871
188,2025-10-29T09:43:08.606855+00:00,image-15.jpg,a9e1942090a84982b5252ea54337e9d1.jpg,image/jpeg,800,800,ai,0.9845000505447388,0.015499881468713284,0.9845000505447388,upload,55.173415999888675,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,78321,0.03803491421568628
187,2025-10-29T09:42:04.201605+00:00,image-15.jpg,dbfc3e2c90f646a99b6a134407b26a9a.jpg,image/jpeg,800,800,ai,0.9845000505447388,0.015499881468713284,0.9845000505447388,upload,48.99008299980778,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,78321,0.03803491421568628
184,2025-10-29T09:29:53.778606+00:00,image-15.jpg,defbb7d47d2445669c6df301d3340f84.jpg,image/jpeg,800,800,ai,0.9845000505447388,0.015499881468713284,0.9845000505447388,upload,52.711374999489635,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,78321,0.03803491421568628
183,2025-10-29T09:29:03.857307+00:00,image-4.jpg,62a5e8fd64224ccf89c0654980fc8678.jpg,image/jpeg,1024,1024,ai,0.9849847555160522,0.015015246346592903,0.9849847555160522,upload,259.8813340009656,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,95268,0.02683531817267923
182,2025-10-29T09:13:52.727926+00:00,949d5ae7ee704f22bab5d3bc5b2ac270.jpg,6581f70ce90a4c6090c5adc78f5559ae.jpg,image/jpeg,512,512,ai,0.5869153738021851,0.41308459639549255,0.5869153738021851,upload,44.43258299943409,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,34197,0.008947379916321998
181,2025-10-29T09:12:17.945180+00:00,92a6faa20998457f8cb53b7effb4588b.jpg,00ac3fb19ec742dc8b065cb6795acac8.jpg,image/jpeg,512,512,ai,0.8945720791816711,0.10542798042297363,0.8945720791816711,upload,184.7032500008936,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,78960,0.03580219044404871
180,2025-10-29T09:11:06.376204+00:00,92a6faa20998457f8cb53b7effb4588b.jpg,812cc3277b784c558bc8473a9a3f1207.jpg,image/jpeg,512,512,ai,0.8945720791816711,0.10542798042297363,0.8945720791816711,upload,38.03650000190828,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,78960,0.03580219044404871
179,2025-10-29T09:10:45.378514+00:00,92a6faa20998457f8cb53b7effb4588b.jpg,7b724bb8e52b40aea184f04cebe04ae7.jpg,image/jpeg,512,512,ai,0.8945720791816711,0.10542798042297363,0.8945720791816711,upload,109.08125000059954,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,78960,0.03580219044404871
178,2025-10-29T09:09:55.674315+00:00,1010172.jpg,50edb30511c04ee18f56a1e26c8c9504.jpg,image/jpeg,1798,1199,ai,0.9585049152374268,0.04149502515792847,0.9585049152374268,upload,70.99958400067408,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,392266,0.02395800800288127
177,2025-10-29T09:09:45.441117+00:00,real_00006.jpg,868723b49d45426686c1edf940ff246b.jpg,image/jpeg,600,600,ai,0.8819913864135742,0.11800853163003922,0.8819913864135742,upload,59.41466700096498,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,113294,0.03749837690631808
173,2025-10-29T09:09:16.903151+00:00,1.jpg,dfdd3bfcba9a466f855daebea3709773.jpg,image/jpeg,2121,1414,ai,0.9586726427078247,0.04132736846804619,0.9586726427078247,upload,81.99058299942408,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,122426,0.013214913779778487
172,2025-10-29T09:09:08.810963+00:00,image (1).jpg,102c4ea0b24f419bac940e460ea2556e.jpg,image/jpeg,1529,2000,ai,0.9398121237754822,0.060187868773937225,0.9398121237754822,upload,209.07850000003236,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,337664,0.03213463496582413
171,2025-10-29T09:06:03.351671+00:00,image-4.jpg,64ae35b2ae694ac28c015758cd31f1b7.jpg,image/jpeg,1024,1024,ai,0.6490330696105957,0.3509669601917267,0.6490330696105957,upload,208.54845799840405,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,95268,0.02683531817267923
170,2025-10-29T09:02:59.663950+00:00,image-4.jpg,41d801b2e9d04de5b29f7e7c4df16cfe.jpg,image/jpeg,1024,1024,ai,0.6490330696105957,0.3509669601917267,0.6490330696105957,upload,248.19249999927706,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,95268,0.02683531817267923
166,2025-10-29T08:53:08.705232+00:00,05-12-21-happy-people.jpg,45fb8e3418a3499c8169647d1d25f2a3.jpg,image/jpeg,1400,880,ai,0.9313812255859375,0.06861872971057892,0.9313812255859375,upload,356.90408300069976,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_finetune/model_swin_t_regularized.pth"", ""checksum"": ""8fb994d498dc"", ""head"": ""linear""}",,,97317,0.02835272154316272
165,2025-10-17T12:49:25.204458+00:00,1010172.jpg,cf02ed052c8b4c8a825517116a71a91c.jpg,image/jpeg,1798,1199,ai,0.9714391231536865,0.028560826554894447,0.9714391231536865,upload,201.50245800004996,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,392266,0.02395800800288127
164,2025-10-17T12:47:23.320183+00:00,1010172.jpg,f06f98a55a3a4aab9cafff67ae581586.jpg,image/jpeg,1798,1199,ai,0.9714391231536865,0.028560826554894447,0.9714391231536865,upload,200.16883400012375,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,392266,0.02395800800288127
163,2025-10-17T12:40:46.155082+00:00,image-3.jpg,aa8f598af9084be5af874a107d43786d.jpg,image/jpeg,1824,2208,ai,0.9798861145973206,0.020113911479711533,0.9798861145973206,upload,32.61999999995169,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,195978,0.008448608633957015
162,2025-10-17T12:40:23.089230+00:00,1200x0.jpg,61d5be81dfc147caa5b57b496062e4af.jpg,image/jpeg,1200,798,ai,0.96910560131073,0.0308944433927536,0.96910560131073,upload,33.80474999994476,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,41036,0.02048028568152407
161,2025-10-17T12:37:51.311798+00:00,05-12-21-happy-people.jpg,562755c822b84f72b3e3fc94adc3ba38.jpg,image/jpeg,1400,880,ai,0.9454948306083679,0.05450509861111641,0.9454948306083679,upload,31.142083999839087,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,97317,0.02835272154316272
160,2025-10-17T12:37:02.354794+00:00,1010172.jpg,e5fe1f4fbead4f43986bc8a974699b82.jpg,image/jpeg,1798,1199,ai,0.9714391231536865,0.028560826554894447,0.9714391231536865,upload,41.523625000081665,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,392266,0.02395800800288127
159,2025-10-17T12:35:03.731307+00:00,real_00006.jpg,6bc17d9478c54ea9b66df297fccd7df3.jpg,image/jpeg,600,600,ai,0.9748954772949219,0.02510450966656208,0.9748954772949219,upload,33.218125000075815,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,113294,0.03749837690631808
158,2025-10-17T11:40:45.218016+00:00,00001.jpg,cd64a3a17f2647b893e33ed96c6a329a.jpg,image/jpeg,600,600,ai,0.964409351348877,0.03559061512351036,0.964409351348877,upload,30.623333999983515,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,113848,0.0378877559912854
157,2025-10-17T11:39:38.085261+00:00,easy_171_1100.jpg,2eb1c81a9bee46d5b56f232dc192792c.jpg,image/jpeg,600,600,ai,0.9747649431228638,0.025235066190361977,0.9747649431228638,upload,116.20195800014699,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,112297,0.04518255991285403
156,2025-10-17T11:32:35.824097+00:00,image-15.jpg,29e73931469a40afa6936d8708431aeb.jpg,image/jpeg,800,800,ai,0.9709889888763428,0.029010996222496033,0.9709889888763428,upload,85.35174999997253,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,78321,0.03803491421568628
151,2025-10-17T11:31:30.644237+00:00,2798.jpg,1be330258bc742c683bbfef48ceed8b3.jpg,image/jpeg,512,512,ai,0.8172476887702942,0.18275229632854462,0.8172476887702942,upload,31.779166999967856,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,53456,0.014895734599992341
149,2025-10-17T11:31:16.725417+00:00,3100.jpg,e9cc576d45fe4898804bc14857e7408d.jpg,image/jpeg,512,512,ai,0.6208683252334595,0.3791317045688629,0.6208683252334595,upload,33.813916999974936,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,60453,0.017008239147709867
147,2025-10-17T11:31:02.477884+00:00,3614.jpg,92a6faa20998457f8cb53b7effb4588b.jpg,image/jpeg,512,512,ai,0.7543284296989441,0.2456715852022171,0.7543284296989441,upload,23.694417000001522,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,78960,0.03580219044404871
146,2025-10-17T11:30:57.139519+00:00,3621.jpg,0ad1af695d564771b41910b83557a142.jpg,image/jpeg,512,512,ai,0.645458459854126,0.354541540145874,0.645458459854126,upload,31.02583399993364,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,68680,0.028185152540019916
144,2025-10-17T11:30:36.656381+00:00,3674.jpg,023a979c6fae4e9cb0d71cf989c1e95d.jpg,image/jpeg,512,512,ai,0.7956856489181519,0.20431435108184814,0.7956856489181519,upload,31.504709000046205,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,67037,0.021201399260876226
143,2025-10-17T11:29:56.227884+00:00,3755.jpg,450f8c925f7b4c8bbbf4c6c7a49c9aaf.jpg,image/jpeg,512,512,ai,0.8801162242889404,0.11988378316164017,0.8801162242889404,upload,22.900958000036553,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,64351,0.01956441542681526
142,2025-10-17T11:29:43.236815+00:00,3824.jpg,520d5cfc35624696a3e4a7bde90b3901.jpg,image/jpeg,512,512,ai,0.721510648727417,0.2784893810749054,0.721510648727417,upload,31.0330840000006,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,59165,0.018532337861902573
141,2025-10-17T11:29:37.471353+00:00,3841.jpg,fb6f42e40faf49e287973112f14935de.jpg,image/jpeg,512,512,ai,0.5055422186851501,0.49445775151252747,0.5055422186851501,upload,29.486542000086047,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,68211,0.03744622024835325
139,2025-10-17T11:29:24.347769+00:00,3852.jpg,ed0a9d03a4b04cebbb344858605db917.jpg,image/jpeg,512,512,ai,0.7819115519523621,0.21808843314647675,0.7819115519523621,upload,31.088542000020425,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,62287,0.021239082486021753
134,2025-10-17T11:28:27.346057+00:00,2820.jpg,72e25030115e48d2b58b494852f18029.jpg,image/jpeg,512,512,ai,0.5302242040634155,0.46977582573890686,0.5302242040634155,upload,25.67766599997867,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,60346,0.02562710631127451
133,2025-10-17T11:28:18.162655+00:00,2713.jpg,e6a0c4d7012443f1a4c63582a8751859.jpg,image/jpeg,512,512,ai,0.7338654398918152,0.2661345899105072,0.7338654398918152,upload,32.78562499997406,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,49730,0.015674815458409926
130,2025-10-17T11:27:41.574109+00:00,2144.jpg,1150229a85c6442b83d1a949d82dd664.jpg,image/jpeg,512,512,ai,0.7213207483291626,0.2786792516708374,0.7213207483291626,upload,24.42154200002733,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,74062,0.04761383954216452
129,2025-10-17T11:27:36.320582+00:00,2124.jpg,0883428950714eed9120399bfc9e98f4.jpg,image/jpeg,512,512,ai,0.5293416380882263,0.4706583619117737,0.5293416380882263,upload,31.000541000025805,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,54827,0.02326687083524816
126,2025-10-17T11:27:13.042222+00:00,2072.jpg,27d76d51c08e4ae7982b5ee4333804b5.jpg,image/jpeg,512,512,ai,0.5931084752082825,0.40689149498939514,0.5931084752082825,upload,27.879332999987128,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,37476,0.020919485653147978
123,2025-10-17T11:26:52.084941+00:00,2068.jpg,57108b5d90f94ccbad1bdf99fb068894.jpg,image/jpeg,512,512,ai,0.6010758876800537,0.3989240527153015,0.6010758876800537,upload,26.081666999971276,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,69114,0.0245822083716299
122,2025-10-17T11:26:46.196406+00:00,2054.jpg,50b5d14be7b045f3baf36e2984d5acb7.jpg,image/jpeg,512,512,ai,0.8166111707687378,0.1833888739347458,0.8166111707687378,upload,34.663833000024624,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,68615,0.024356901879404105
119,2025-10-17T11:26:23.464194+00:00,2013.jpg,7bfeaef4d81d4470b5bc9f8a331c6e4c.jpg,image/jpeg,512,512,ai,0.7441326379776001,0.2558673322200775,0.7441326379776001,upload,31.967041999962476,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,64610,0.023164053524241727
118,2025-10-17T11:26:15.327702+00:00,2007.jpg,4c7e8dce077f42bdaff652054a4b2eee.jpg,image/jpeg,512,512,ai,0.7673214077949524,0.2326786071062088,0.7673214077949524,upload,28.72504200001913,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,78366,0.040505203546262254
117,2025-10-17T11:26:01.777309+00:00,2000.jpg,838c9bee34b64c2eb347b0790c9cca90.jpg,image/jpeg,512,512,ai,0.7762393951416016,0.22376060485839844,0.7762393951416016,upload,34.57829199999196,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,62917,0.027152312035654106
112,2025-10-17T11:25:18.465992+00:00,1977.jpg,cb9f3eb5db9c47709f1f89a0eac138cc.jpg,image/jpeg,512,512,ai,0.6939843893051147,0.3060155510902405,0.6939843893051147,upload,38.88783299998977,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,78860,0.04211268705480239
111,2025-10-17T11:23:12.067365+00:00,1.jpg,9d8e3b5108e94ddeb6ab1763da125236.jpg,image/jpeg,2121,1414,ai,0.9718753695487976,0.028124649077653885,0.9718753695487976,upload,154.91904200001727,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,122426,0.013214913779778487
110,2025-10-17T11:21:21.183002+00:00,image-4.jpg,f3ff6bdd11304b9b8aae74488fa76e56.jpg,image/jpeg,1024,1024,ai,0.9717476963996887,0.02825232222676277,0.9717476963996887,upload,276.3077090000081,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,95268,0.02683531817267923
109,2025-10-17T11:12:23.716517+00:00,image-4.jpg,39f25098c553493e9d052ae4e6231c8b.jpg,image/jpeg,1024,1024,ai,0.9717476963996887,0.02825232222676277,0.9717476963996887,upload,152.61137500056066,"{""model_name"": ""swin_tiny_patch4_window7_224"", ""model_path"": ""models/regularized_training/model_swin_t_regularized.pth"", ""checksum"": ""3a9a2f9b6ec5"", ""head"": ""linear""}",,,95268,0.02683531817267923
